chrom	start	end	gene	cov	strand	numSamples	clusters
NC_005823.1	2112108	2112602	LIC_RS08845	12	+	4	2802
NC_005823.1	2112596	2113151	unaware	2	+	1	2803
NC_005823.1	2113042	2113598	LIC_RS08850	9	+	4	2804
NC_005823.1	2113219	2113822	LIC_RS08855	13	+	2	2805
NC_005823.1	2122690	2123743	unaware	2	+	1	2806
NC_005823.1	2123324	2123946	unaware	7	+	4	2807
NC_005823.1	2124540	2125119	unaware	3	+	1	2808
NC_005823.1	2124594	2124863	unaware	2	+	1	2809
NC_005823.1	2129311	2130181	LIC_RS08900	6	+	5	2810
NC_005823.1	2129399	2130044	LIC_RS08900	7	+	2	2811
NC_005823.1	2130349	2131199	unaware:LIC_RS08905	329	+	5	2812
NC_005823.1	2130455	2130925	LIC_RS08905	121	+	2	2813
NC_005823.1	2131721	2132191	LIC_RS08910	15	+	4	2814
NC_005823.1	2132667	2133369	LIC_RS08915	2	+	1	2815
NC_005823.1	2133343	2135566	unaware	11	+	1	2816
NC_005823.1	2133938	2134728	unaware	2	+	1	2817
NC_005823.1	2136398	2137201	unaware	2	+	1	2818
NC_005823.1	2137236	2137638	LIC_RS08930	2	+	5	2819
NC_005823.1	2137345	2137992	unaware:LIC_RS08935	35	+	5	2820
NC_005823.1	2137533	2137975	LIC_RS08935	1	+	1	2821
NC_005823.1	2137755	2137984	LIC_RS08935	1	+	1	2822
NC_005823.1	2137998	2138370	unaware	32	+	3	2823
NC_005823.1	2138328	2139081	unaware	4	+	1	2824
NC_005823.1	2140854	2141677	LIC_RS08945	4	+	3	2825
NC_005823.1	2141513	2142243	unaware	5	+	1	2826
NC_005823.1	2144028	2144376	unaware	4	+	3	2827
NC_005823.1	2146636	2147125	unaware	2	+	2	2828
NC_005823.1	2149274	2149538	unaware	2	+	1	2829
NC_005823.1	2152027	2152558	unaware	8	+	2	2830
NC_005823.1	2152877	2153430	LIC_RS08990:unaware	5	+	8	2831
NC_005823.1	2153902	2154214	unaware	2	+	1	2832
NC_005823.1	2155605	2155885	unaware	2	+	1	2833
NC_005823.1	2157490	2158286	LIC_RS09015	5	+	8	2834
NC_005823.1	2157761	2158137	unaware	7	+	1	2835
NC_005823.1	2158539	2160488	LIC_RS09020	1	+	1	2836
NC_005823.1	2158591	2158824	unaware	3	+	1	2837
NC_005823.1	2158896	2159320	LIC_RS09020	1	+	1	2838
NC_005823.1	2159155	2160102	LIC_RS09020	1	+	1	2839
NC_005823.1	2159238	2159658	LIC_RS09020	2	+	1	2840
NC_005823.1	2159267	2159501	LIC_RS09020	1	+	1	2841
NC_005823.1	2159484	2162087	unaware	7	+	1	2842
NC_005823.1	2159903	2161059	unaware	2	+	1	2843
NC_005823.1	2160474	2161396	LIC_RS09025	11	+	3	2844
NC_005823.1	2161069	2161599	unaware	2	+	1	2845
NC_005823.1	2161143	2161991	LIC_RS09030	14	+	2	2846
NC_005823.1	2162803	2163559	unaware	7	+	2	2847
NC_005823.1	2163079	2163575	unaware:LIC_RS09045	5	+	3	2848
NC_005823.1	2163115	2163661	LIC_RS09045	1	+	1	2849
NC_005823.1	2163520	2164255	unaware:LIC_RS09050:unaware:unaware	45	+	5	2850
NC_005823.1	2163905	2164241	LIC_RS09050	1	+	1	2851
NC_005823.1	2164123	2164683	LIC_RS09050	5	+	2	2852
NC_005823.1	2166171	2166574	unaware	2	+	1	2853
NC_005823.1	2167092	2167397	unaware	2	+	1	2854
NC_005823.1	2168894	2169157	unaware	3	+	1	2855
NC_005823.1	2168981	2169270	unaware	3	+	1	2856
NC_005823.1	2169233	2169601	unaware	3	+	1	2857
NC_005823.1	2169377	2169730	unaware	4	+	1	2858
NC_005823.1	2169847	2170295	unaware	3	+	1	2859
NC_005823.1	2169886	2170327	unaware	2	+	1	2860
NC_005823.1	2170942	2171150	unaware	3	+	2	2861
NC_005823.1	2172640	2172807	unaware	2	+	1	2862
NC_005823.1	2174815	2175302	unaware	2	+	1	2863
NC_005823.1	2175010	2175709	unaware	5	+	3	2864
NC_005823.1	2175353	2176082	LIC_RS09100:LIC_RS09105	70	+	6	2865
NC_005823.1	2175428	2176197	LIC_RS09105	1	+	1	2866
NC_005823.1	2178179	2178517	unaware	2	+	1	2867
NC_005823.1	2182552	2182838	unaware	2	+	2	2868
NC_005823.1	2183149	2183800	unaware	2	+	1	2869
NC_005823.1	2184013	2184348	unaware	2	+	1	2870
NC_005823.1	2184462	2184810	unaware	2	+	2	2871
NC_005823.1	2184521	2184811	unaware	8	+	1	2872
NC_005823.1	2185459	2186001	unaware	3	+	1	2873
NC_005823.1	2186277	2187080	LIC_RS09145	38	+	5	2874
NC_005823.1	2188671	2189349	LIC_RS09155	4	+	2	2875
NC_005823.1	2188823	2189293	LIC_RS09155	3	+	5	2876
NC_005823.1	2189112	2189657	LIC_RS09160	3	+	1	2877
NC_005823.1	2189146	2189618	LIC_RS09160	5	+	2	2878
NC_005823.1	2189246	2190083	LIC_RS09160	3	+	1	2879
NC_005823.1	2189395	2189932	LIC_RS09160	2	+	2	2880
NC_005823.1	2189696	2190213	unaware	9	+	1	2881
NC_005823.1	2190089	2190800	LIC_RS09165	1	+	1	2882
NC_005823.1	2190268	2190675	LIC_RS09165	1	+	1	2883
NC_005823.1	2190366	2190850	LIC_RS09165	7	+	3	2884
NC_005823.1	2191095	2191383	unaware	3	+	1	2885
NC_005823.1	2194821	2195310	unaware	5	+	1	2886
NC_005823.1	2194933	2195590	LIC_RS09185	37	+	5	2887
NC_005823.1	2195980	2196504	LIC_RS09195	1	+	1	2888
NC_005823.1	2196098	2196597	LIC_RS09195	1	+	1	2889
NC_005823.1	2196161	2196363	LIC_RS09195	2	+	1	2890
NC_005823.1	2196191	2196636	LIC_RS09195	2	+	3	2891
NC_005823.1	2197510	2197981	LIC_RS09200	1	+	1	2892
NC_005823.1	2197568	2198011	LIC_RS09200	5	+	5	2893
NC_005823.1	2197595	2197826	LIC_RS09200	1	+	1	2894
NC_005823.1	2197849	2198526	LIC_RS09205	1	+	1	2895
NC_005823.1	2198446	2198929	LIC_RS09205	4	+	2	2896
NC_005823.1	2198965	2199604	LIC_RS09210	2	+	1	2897
NC_005823.1	2199016	2199400	LIC_RS09210	1	+	1	2898
NC_005823.1	2199045	2199639	LIC_RS09210	1	+	1	2899
NC_005823.1	2200014	2200406	unaware	5	+	2	2900
NC_005823.1	2200381	2200799	unaware	2	+	1	2901
NC_005823.1	2200405	2200767	unaware	3	+	2	2902
NC_005823.1	2201458	2202178	LIC_RS09215	32	+	4	2903
NC_005823.1	2201520	2202120	unaware	2	+	1	2904
NC_005823.1	2201608	2202125	LIC_RS09220	1	+	1	2905
NC_005823.1	2201681	2202149	LIC_RS09220	46	+	5	2906
NC_005823.1	2201784	2202120	LIC_RS09225	58	+	3	2907
NC_005823.1	2204616	2204785	unaware	2	+	1	2908
NC_005823.1	2205882	2206472	unaware	2	+	2	2909
NC_005823.1	2209480	2210109	unaware	2	+	1	2910
NC_005823.1	2210754	2211067	unaware	2	+	1	2911
NC_005823.1	2210863	2211150	LIC_RS09270	1	+	1	2912
NC_005823.1	2211018	2211161	LIC_RS09270	1	+	1	2913
NC_005823.1	2211097	2211211	LIC_RS09270	1	+	1	2914
NC_005823.1	2211782	2211931	unaware	2	+	1	2915
NC_005823.1	2211994	2212321	unaware	2	+	1	2916
NC_005823.1	2212691	2212837	unaware	2	+	1	2917
NC_005823.1	2213680	2214118	unaware	2	+	1	2918
NC_005823.1	2217638	2218269	unaware	3	+	1	2919
NC_005823.1	2217767	2218137	unaware	4	+	3	2920
NC_005823.1	2219618	2219941	unaware	3	+	2	2921
NC_005823.1	2223193	2223805	unaware	3	+	1	2922
NC_005823.1	2224671	2224827	unaware	2	+	1	2923
NC_005823.1	2225109	2225246	unaware	2	+	1	2924
NC_005823.1	2226151	2226576	unaware	3	+	2	2925
NC_005823.1	2228866	2229620	LIC_RS09345:LIC_RS09350	7	+	4	2926
NC_005823.1	2228945	2229531	LIC_RS09350	1	+	1	2927
NC_005823.1	2229099	2229328	LIC_RS09350	1	+	1	2928
NC_005823.1	2229702	2229956	unaware	2	+	1	2929
NC_005823.1	2230904	2231289	unaware	2	+	1	2930
NC_005823.1	2231075	2231361	unaware:LIC_RS09360:LIC_RS09360:LIC_RS09360	147	+	6	2931
NC_005823.1	2233057	2233603	unaware	2	+	1	2932
NC_005823.1	2233672	2233887	unaware	2	+	1	2933
NC_005823.1	2235657	2235864	unaware	2	+	1	2934
NC_005823.1	2236360	2236748	unaware	4	+	3	2935
NC_005823.1	2237568	2238216	unaware	2	+	1	2936
NC_005823.1	2237878	2239144	LIC_RS09395:LIC_RS09400:unaware	13	+	6	2937
NC_005823.1	2238207	2238656	LIC_RS09400	1	+	1	2938
NC_005823.1	2238346	2239705	LIC_RS09400	12	+	5	2939
NC_005823.1	2238458	2240208	LIC_RS09405	2	+	1	2940
NC_005823.1	2239747	2240577	unaware	6	+	1	2941
NC_005823.1	2240983	2241244	unaware	5	+	1	2942
NC_005823.1	2241339	2242161	LIC_RS09415	12	+	4	2943
NC_005823.1	2241543	2243763	unaware	6	+	1	2944
NC_005823.1	2242621	2243684	unaware	28	+	4	2945
NC_005823.1	2242717	2243957	LIC_RS09420	136	+	7	2946
NC_005823.1	2242857	2244231	LIC_RS09430	1	+	1	2947
NC_005823.1	2243690	2244105	LIC_RS09430	1	+	1	2948
NC_005823.1	2246133	2246434	unaware	2	+	1	2949
NC_005823.1	2246327	2246653	unaware	3	+	3	2950
NC_005823.1	2246760	2247426	LIC_RS09440	8	+	3	2951
NC_005823.1	2247120	2248329	unaware	9	+	1	2952
NC_005823.1	2248957	2249472	LIC_RS09450	5	+	2	2953
NC_005823.1	2249309	2249963	LIC_RS09450	1	+	1	2954
NC_005823.1	2250945	2251103	LIC_RS09460	1	+	2	2955
NC_005823.1	2250978	2251511	LIC_RS09460	1	+	1	2956
NC_005823.1	2251050	2251507	LIC_RS09460	3	+	4	2957
NC_005823.1	2251162	2251419	unaware	3	+	2	2958
NC_005823.1	2251189	2251859	unaware	7	+	1	2959
NC_005823.1	2252401	2253652	unaware	2	+	1	2960
NC_005823.1	2252496	2253612	LIC_RS09465	14	+	5	2961
NC_005823.1	2253292	2253928	LIC_RS09470	5	+	4	2962
NC_005823.1	2253621	2254198	LIC_RS09475	1	+	1	2963
NC_005823.1	2254088	2254621	LIC_RS09475	1	+	1	2964
NC_005823.1	2254140	2254375	unaware	2	+	1	2965
NC_005823.1	2256387	2256955	unaware	2	+	1	2966
NC_005823.1	2260940	2261131	unaware	3	+	3	2967
NC_005823.1	2264453	2264845	unaware	4	+	1	2968
NC_005823.1	2265668	2266668	unaware	14	+	4	2969
NC_005823.1	2267242	2267709	unaware	2	+	1	2970
NC_005823.1	2267660	2268256	unaware:LIC_RS09540	6	+	3	2971
NC_005823.1	2267716	2268239	LIC_RS09540	33	+	6	2972
NC_005823.1	2271957	2272445	unaware	39	+	5	2973
NC_005823.1	2272911	2273443	unaware	7	+	2	2974
NC_005823.1	2273507	2273995	unaware	2	+	1	2975
NC_005823.1	2273656	2274118	unaware	4	+	1	2976
NC_005823.1	2273923	2274402	LIC_RS09570	1	+	1	2977
NC_005823.1	2273990	2274227	LIC_RS09570	1	+	1	2978
NC_005823.1	2275837	2276053	unaware	2	+	1	2979
NC_005823.1	2280572	2280864	unaware	4	+	1	2980
NC_005823.1	2280660	2281868	unaware	4	+	3	2981
NC_005823.1	2280808	2282073	LIC_RS09605	59	+	5	2982
NC_005823.1	2282698	2283426	LIC_RS09610	17	+	5	2983
NC_005823.1	2282906	2283397	LIC_RS09615	2	+	1	2984
NC_005823.1	2283543	2283978	unaware	5	+	1	2985
NC_005823.1	2285863	2286305	unaware	2	+	1	2986
NC_005823.1	2287951	2288553	unaware	2	+	1	2987
NC_005823.1	2294407	2294872	LIC_RS09670	8	+	4	2988
NC_005823.1	2295272	2296331	LIC_RS09675	8	+	2	2989
NC_005823.1	2296177	2297825	LIC_RS09680	11	+	1	2990
NC_005823.1	2296380	2297806	LIC_RS09680	2	+	1	2991
NC_005823.1	2297506	2297971	LIC_RS09685	35	+	4	2992
NC_005823.1	2298505	2298936	LIC_RS09690	1	+	1	2993
NC_005823.1	2298553	2298813	unaware	2	+	1	2994
NC_005823.1	2298900	2299542	LIC_RS09690	1	+	1	2995
NC_005823.1	2301703	2301853	unaware	2	+	1	2996
NC_005823.1	2303179	2303464	unaware	3	+	1	2997
NC_005823.1	2303662	2304273	LIC_RS09715	8	+	2	2998
NC_005823.1	2305212	2305853	LIC_RS09730	16	+	5	2999
NC_005823.1	2306756	2307508	LIC_RS09740	11	+	3	3000
NC_005823.1	2306870	2307766	LIC_RS09740	3	+	1	3001
NC_005823.1	2307082	2307493	unaware	2	+	1	3002
NC_005823.1	2308105	2308438	unaware	16	+	1	3003
NC_005823.1	2308452	2309008	unaware:LIC_RS09745	5	+	3	3004
NC_005823.1	2308827	2309571	unaware:LIC_RS09745	3	+	2	3005
NC_005823.1	2308878	2309264	LIC_RS09745	1	+	1	3006
NC_005823.1	2309077	2309755	LIC_RS09745	1	+	1	3007
NC_005823.1	2309473	2309754	unaware	3	+	1	3008
NC_005823.1	2309514	2309895	LIC_RS09750	2	+	1	3009
NC_005823.1	2309711	2310191	LIC_RS09750	2	+	1	3010
NC_005823.1	2310009	2310244	unaware	3	+	1	3011
NC_005823.1	2310257	2311265	unaware	3	+	1	3012
NC_005823.1	2310444	2310791	unaware	2	+	1	3013
NC_005823.1	2310725	2311356	unaware	21	+	1	3014
NC_005823.1	2312214	2312603	unaware	2	+	1	3015
NC_005823.1	2312309	2312684	unaware	2	+	1	3016
NC_005823.1	2314320	2314727	LIC_RS09775	4	+	1	3017
NC_005823.1	2314400	2314906	unaware	32	+	4	3018
NC_005823.1	2316877	2317299	unaware	2	+	2	3019
NC_005823.1	2317540	2317872	LIC_RS09795:unaware	11	+	2	3020
NC_005823.1	2317582	2317966	LIC_RS09795	25	+	4	3021
NC_005823.1	2317887	2318430	unaware	4	+	1	3022
NC_005823.1	2318035	2318431	unaware	2	+	1	3023
NC_005823.1	2319215	2319420	unaware	4	+	1	3024
NC_005823.1	2321151	2321576	unaware	2	+	1	3025
NC_005823.1	2321305	2321751	LIC_RS09810	4	+	2	3026
NC_005823.1	2322049	2323144	unaware	2	+	1	3027
NC_005823.1	2322551	2322895	unaware	2	+	1	3028
NC_005823.1	2323057	2323339	LIC_RS09815	1	+	1	3029
NC_005823.1	2323140	2323331	LIC_RS09815	1	+	1	3030
NC_005823.1	2323289	2323606	LIC_RS09815	1	+	1	3031
NC_005823.1	2324423	2324905	unaware	7	+	2	3032
NC_005823.1	2325057	2325424	LIC_RS09820	2	+	1	3033
NC_005823.1	2325320	2325565	unaware	2	+	1	3034
NC_005823.1	2325995	2326727	unaware	2	+	1	3035
NC_005823.1	2326204	2326728	unaware	2	+	1	3036
NC_005823.1	2332120	2332404	unaware	2	+	1	3037
NC_005823.1	2332615	2332997	unaware	3	+	1	3038
NC_005823.1	2333089	2333608	unaware	2	+	1	3039
NC_005823.1	2333857	2334222	unaware	2	+	1	3040
NC_005823.1	2334169	2335404	unaware	3	+	1	3041
NC_005823.1	2334352	2334876	unaware	14	+	4	3042
NC_005823.1	2334606	2335405	LIC_RS09855	10	+	5	3043
NC_005823.1	2335389	2336526	LIC_RS09865	3	+	1	3044
NC_005823.1	2335592	2336028	LIC_RS09865	2	+	2	3045
NC_005823.1	2335657	2336731	LIC_RS09865	6	+	1	3046
NC_005823.1	2335988	2336548	LIC_RS09870	3	+	2	3047
NC_005823.1	2337174	2337493	unaware	2	+	1	3048
NC_005823.1	2337198	2337476	unaware	5	+	1	3049
NC_005823.1	2337941	2338108	unaware	3	+	1	3050
NC_005823.1	2338756	2339809	LIC_RS09875	2	+	3	3051
NC_005823.1	2340184	2340478	unaware	13	+	2	3052
NC_005823.1	2340348	2340565	unaware	7	+	2	3053
NC_005823.1	2344529	2344732	unaware	2	+	1	3054
NC_005823.1	2345247	2345442	unaware	2	+	1	3055
NC_005823.1	2357407	2358049	unaware	5	+	2	3056
NC_005823.1	2359843	2360166	unaware	2	+	1	3057
NC_005823.1	2362060	2362454	unaware	4	+	2	3058
NC_005823.1	2362173	2362898	LIC_RS09975	1	+	1	3059
NC_005823.1	2362223	2362690	LIC_RS09975	1	+	1	3060
NC_005823.1	2362417	2363298	LIC_RS09975	1	+	1	3061
NC_005823.1	2362515	2362908	LIC_RS09975	1	+	1	3062
NC_005823.1	2362585	2363100	LIC_RS09975	2	+	2	3063
NC_005823.1	2362662	2363184	LIC_RS09975	1	+	1	3064
NC_005823.1	2362714	2363187	unaware:LIC_RS23150	158	+	6	3065
NC_005823.1	2362926	2363700	LIC_RS23150	3	+	1	3066
NC_005823.1	2363068	2363610	LIC_RS23150	1	+	1	3067
NC_005823.1	2363274	2363615	LIC_RS23150	1	+	1	3068
NC_005823.1	2363644	2364066	LIC_RS09985	2	+	1	3069
NC_005823.1	2364118	2364390	unaware	2	+	2	3070
NC_005823.1	2364470	2364834	LIC_RS09990	62	+	4	3071
NC_005823.1	2364674	2364879	LIC_RS09990	37	+	4	3072
NC_005823.1	2364725	2365166	LIC_RS09995:unaware	203	+	6	3073
NC_005823.1	2365550	2365915	unaware	3	+	1	3074
NC_005823.1	2366440	2366915	LIC_RS10005	1	+	1	3075
NC_005823.1	2366701	2366908	LIC_RS10005	1	+	1	3076
NC_005823.1	2366799	2366910	LIC_RS10005	1	+	1	3077
NC_005823.1	2367062	2367340	unaware	3	+	1	3078
NC_005823.1	2367779	2368347	LIC_RS22605:LIC_RS10025:unaware	8	+	5	3079
NC_005823.1	2367802	2368339	unaware	3	+	1	3080
NC_005823.1	2368545	2368947	LIC_RS10025	9	+	5	3081
NC_005823.1	2368594	2368862	LIC_RS10025	6	+	3	3082
NC_005823.1	2369157	2369703	LIC_RS10030	3	+	2	3083
NC_005823.1	2369284	2369767	unaware	12	+	2	3084
NC_005823.1	2370391	2370935	unaware	20	+	6	3085
NC_005823.1	2371056	2371590	LIC_RS10050	37	+	3	3086
NC_005823.1	2371090	2372192	LIC_RS10050	112	+	4	3087
NC_005823.1	2371628	2372960	LIC_RS10055	1	+	1	3088
NC_005823.1	2371711	2372793	LIC_RS10055	1	+	1	3089
NC_005823.1	2372224	2372817	LIC_RS10055	1	+	1	3090
NC_005823.1	2372246	2372730	LIC_RS10055	1	+	1	3091
NC_005823.1	2373584	2374520	LIC_RS10060	1	+	1	3092
NC_005823.1	2373686	2374519	LIC_RS10060	1	+	1	3093
NC_005823.1	2374008	2374523	LIC_RS10060	1	+	1	3094
NC_005823.1	2374184	2374701	LIC_RS10060	1	+	1	3095
NC_005823.1	2374388	2374693	LIC_RS10060	1	+	2	3096
NC_005823.1	2374442	2374726	LIC_RS10060	1	+	2	3097
NC_005823.1	2374520	2375109	unaware	19	+	5	3098
NC_005823.1	2374866	2375361	unaware	6	+	1	3099
NC_005823.1	2376129	2377445	LIC_RS10065	7	+	1	3100
NC_005823.1	2376377	2377048	LIC_RS10065	4	+	2	3101
NC_005823.1	2376416	2376646	LIC_RS10065	1	+	1	3102
NC_005823.1	2376441	2377301	unaware:LIC_RS10070	28	+	4	3103
NC_005823.1	2377081	2378193	LIC_RS10075	3	+	2	3104
NC_005823.1	2378297	2379268	unaware	4	+	1	3105
NC_005823.1	2379943	2380104	unaware	2	+	1	3106
NC_005823.1	2384901	2385165	unaware	2	+	1	3107
NC_005823.1	2385753	2386467	unaware	2	+	1	3108
NC_005823.1	2385940	2386288	LIC_RS10110	96	+	6	3109
NC_005823.1	2386650	2387129	LIC_RS10120	2	+	1	3110
NC_005823.1	2386711	2387767	LIC_RS10120	1	+	1	3111
NC_005823.1	2386860	2387625	LIC_RS10120	3	+	4	3112
NC_005823.1	2387142	2387540	unaware	6	+	1	3113
NC_005823.1	2387202	2387433	unaware	15	+	1	3114
NC_005823.1	2387556	2388127	unaware	5	+	1	3115
NC_005823.1	2389511	2389778	unaware	2	+	1	3116
NC_005823.1	2390202	2390404	unaware	2	+	1	3117
NC_005823.1	2392018	2392198	unaware	2	+	1	3118
NC_005823.1	2392396	2392849	LIC_RS10140	1	+	1	3119
NC_005823.1	2392446	2393146	LIC_RS10140	1	+	2	3120
NC_005823.1	2392590	2393380	unaware	2	+	1	3121
NC_005823.1	2396269	2396599	LIC_RS10160	1	+	1	3122
NC_005823.1	2396301	2396701	LIC_RS10160	1	+	1	3123
NC_005823.1	2396338	2396683	LIC_RS10160	1	+	1	3124
NC_005823.1	2396550	2396933	LIC_RS10160:unaware	55	+	5	3125
NC_005823.1	2397734	2397978	unaware	13	+	1	3126
NC_005823.1	2398083	2398496	unaware	2	+	1	3127
NC_005823.1	2398561	2398916	unaware	2	+	1	3128
NC_005823.1	2398962	2399223	unaware	15	+	1	3129
NC_005823.1	2401129	2401719	LIC_RS10170	1	+	1	3130
NC_005823.1	2401380	2402471	LIC_RS10170	2	+	2	3131
NC_005823.1	2401452	2402547	unaware:LIC_RS10175:unaware:LIC_RS10175:unaware:unaware	70	+	6	3132
NC_005823.1	2402836	2403157	unaware	19	+	3	3133
NC_005823.1	2403956	2404524	LIC_RS10180	3	+	2	3134
NC_005823.1	2403985	2404548	LIC_RS10180	10	+	5	3135
NC_005823.1	2407634	2408084	unaware	2	+	1	3136
NC_005823.1	2410915	2411739	LIC_RS10215	42	+	5	3137
NC_005823.1	2411954	2412644	unaware	4	+	1	3138
NC_005823.1	2413060	2414464	LIC_RS10225	1	+	1	3139
NC_005823.1	2413228	2414466	LIC_RS10225	87	+	1	3140
NC_005823.1	2413452	2414423	LIC_RS10225	1	+	1	3141
NC_005823.1	2413610	2414465	LIC_RS10225	93	+	2	3142
NC_005823.1	2415288	2415905	LIC_RS10240	4	+	3	3143
NC_005823.1	2415315	2416569	LIC_RS10240	8	+	1	3144
NC_005823.1	2415837	2416297	unaware:LIC_RS10245:unaware	36	+	5	3145
NC_005823.1	2421307	2421691	unaware	15	+	5	3146
NC_005823.1	2422113	2422614	unaware	3	+	1	3147
NC_005823.1	2422694	2424140	LIC_RS10280	5	+	3	3148
NC_005823.1	2423323	2423861	LIC_RS10285:unaware	47	+	3	3149
NC_005823.1	2423388	2424905	LIC_RS10285	54	+	5	3150
NC_005823.1	2427506	2428074	unaware	2	+	1	3151
NC_005823.1	2427592	2428071	LIC_RS10295	27	+	5	3152
NC_005823.1	2430859	2431065	unaware	7	+	3	3153
NC_005823.1	2430925	2431250	unaware:LIC_RS10305:LIC_RS10305	8	+	3	3154
NC_005823.1	2431092	2431340	LIC_RS10305	1	+	1	3155
NC_005823.1	2431162	2431373	LIC_RS10305:unaware:unaware:unaware	25	+	5	3156
NC_005823.1	2431606	2431927	unaware	2	+	1	3157
NC_005823.1	2432548	2432930	LIC_RS10315	1	+	1	3158
NC_005823.1	2432669	2432979	LIC_RS10315	2	+	2	3159
NC_005823.1	2432731	2433413	LIC_RS10315	2	+	2	3160
NC_005823.1	2432788	2433438	LIC_RS10315	1	+	1	3161
NC_005823.1	2432810	2433073	LIC_RS10315	1	+	1	3162
NC_005823.1	2432847	2433255	LIC_RS10315	1	+	1	3163
NC_005823.1	2433464	2433875	unaware	5	+	2	3164
NC_005823.1	2434353	2434909	unaware	2	+	2	3165
NC_005823.1	2434862	2435371	LIC_RS10320	14	+	5	3166
NC_005823.1	2436092	2436367	unaware	2	+	1	3167
NC_005823.1	2436651	2437305	LIC_RS10325	2	+	2	3168
NC_005823.1	2436744	2437120	LIC_RS10325	1	+	1	3169
NC_005823.1	2436859	2437358	unaware	5	+	1	3170
NC_005823.1	2439685	2440180	unaware	3	+	2	3171
NC_005823.1	2443550	2444280	unaware:LIC_RS10355:unaware	35	+	5	3172
NC_005823.1	2444344	2445053	LIC_RS10355	10	+	3	3173
NC_005823.1	2444418	2445129	unaware	69	+	1	3174
NC_005823.1	2445233	2446016	LIC_RS10360	14	+	3	3175
NC_005823.1	2447891	2448429	unaware	3	+	2	3176
NC_005823.1	2448344	2448803	unaware	2	+	1	3177
NC_005823.1	2451946	2452234	unaware	2	+	3	3178
NC_005823.1	2454209	2455434	LIC_RS10390	1	+	1	3179
NC_005823.1	2454695	2455212	LIC_RS10390	3	+	5	3180
NC_005823.1	2454767	2454975	LIC_RS10390	1	+	1	3181
NC_005823.1	2454833	2455247	unaware	22	+	1	3182
NC_005823.1	2456307	2457228	LIC_RS10395	86	+	6	3183
NC_005823.1	2458253	2459410	LIC_RS21055	1	+	1	3184
NC_005823.1	2458301	2458852	LIC_RS21055	1	+	1	3185
NC_005823.1	2458606	2458842	LIC_RS21055	15	+	4	3186
NC_005823.1	2458777	2459626	unaware	35	+	2	3187
NC_005823.1	2464495	2465005	unaware	2	+	1	3188
NC_005823.1	2465993	2466250	unaware	2	+	2	3189
NC_005823.1	2472949	2473371	unaware	3	+	1	3190
NC_005823.1	2476178	2476479	unaware	2	+	1	3191
NC_005823.1	2477914	2478239	unaware	3	+	1	3192
NC_005823.1	2479224	2479959	LIC_RS22625	1	+	1	3193
NC_005823.1	2479272	2479792	LIC_RS22625	1	+	1	3194
NC_005823.1	2479665	2479887	LIC_RS22625	1	+	1	3195
NC_005823.1	2485185	2485585	unaware	2	+	1	3196
NC_005823.1	2486313	2486920	LIC_RS10485	5	+	3	3197
NC_005823.1	2486572	2486876	unaware	19	+	1	3198
NC_005823.1	2486698	2486885	unaware	2	+	1	3199
NC_005823.1	2487623	2488333	unaware:LIC_RS10495	2	+	2	3200
NC_005823.1	2487791	2488347	LIC_RS10495:unaware	2	+	2	3201
NC_005823.1	2487857	2488764	LIC_RS10495	2	+	3	3202
NC_005823.1	2487928	2488154	LIC_RS10495	1	+	1	3203
NC_005823.1	2488303	2488698	LIC_RS10500	2	+	2	3204
NC_005823.1	2489381	2489546	unaware	2	+	1	3205
NC_005823.1	2489555	2490008	unaware	4	+	1	3206
NC_005823.1	2490634	2491084	unaware	6	+	3	3207
NC_005823.1	2490721	2491104	unaware	2	+	1	3208
NC_005823.1	2493571	2493810	unaware	2	+	1	3209
NC_005823.1	2498361	2498833	LIC_RS10540	2	+	1	3210
NC_005823.1	2498397	2499402	LIC_RS10540	1	+	1	3211
NC_005823.1	2498469	2499274	LIC_RS10540:LIC_RS10545:unaware:LIC_RS10545	108	+	7	3212
NC_005823.1	2498868	2499702	LIC_RS10545	1	+	1	3213
NC_005823.1	2499134	2499451	LIC_RS10545	57	+	3	3214
NC_005823.1	2499160	2499451	LIC_RS10545	53	+	1	3215
NC_005823.1	2501019	2501560	unaware	7	+	4	3216
NC_005823.1	2502239	2502767	unaware	2	+	1	3217
NC_005823.1	2503471	2503815	unaware	3	+	2	3218
NC_005823.1	2504750	2505233	unaware	2	+	1	3219
NC_005823.1	2505390	2505742	unaware	2	+	1	3220
NC_005823.1	2506656	2507178	unaware	13	+	3	3221
NC_005823.1	2507343	2508017	unaware	2	+	1	3222
NC_005823.1	2507429	2507921	unaware	3	+	1	3223
NC_005823.1	2509719	2510062	unaware	3	+	2	3224
NC_005823.1	2509812	2509963	unaware	4	+	1	3225
NC_005823.1	2510968	2511440	LIC_RS10590	1	+	1	3226
NC_005823.1	2511277	2512047	LIC_RS10590	1	+	1	3227
NC_005823.1	2511303	2511881	LIC_RS10590	4	+	3	3228
NC_005823.1	2511530	2512105	unaware	7	+	1	3229
NC_005823.1	2511938	2512413	LIC_RS10595:LIC_RS10600	42	+	6	3230
NC_005823.1	2512371	2512886	LIC_RS10600	216	+	6	3231
NC_005823.1	2513432	2513616	unaware	9	+	1	3232
NC_005823.1	2514224	2514743	LIC_RS10615:unaware	2	+	2	3233
NC_005823.1	2514319	2515310	unaware	16	+	3	3234
NC_005823.1	2515092	2515276	unaware	31	+	1	3235
