chrom	strand	start	end	numGenes	numOfReads	genesIncluded
NC_005823.1	-	1964456	1965004	1	3	LIC_RS08205
NC_005823.1	-	1965044	1965875	2	1	LIC_RS08205:LIC_RS08210
NC_005823.1	-	1965240	1966426	1	47	LIC_RS08210
NC_005823.1	-	1969212	1970393	1	21	LIC_RS08235
NC_005823.1	-	1971514	1972531	1	8	LIC_RS08240
NC_005823.1	-	1979123	1980099	1	1373	LIC_RS08275
NC_005823.1	-	1979566	1980640	2	22	LIC_RS08275:LIC_RS08280
NC_005823.1	-	1979908	1980933	3	3	LIC_RS08275:LIC_RS08280:LIC_RS08285
NC_005823.1	-	1979940	1980863	1	33	LIC_RS08280
NC_005823.1	-	1980198	1981441	2	32	LIC_RS08280:LIC_RS08285
NC_005823.1	-	1980887	1981897	1	25	LIC_RS08285
NC_005823.1	-	1993663	1994348	1	37	LIC_RS08335
NC_005823.1	-	1998025	1999970	1	140	LIC_RS08355
NC_005823.1	-	1999546	2000980	2	22	LIC_RS08355:LIC_RS08360
NC_005823.1	-	1999958	2001232	1	163	LIC_RS08360
NC_005823.1	-	2000613	2001627	2	2	LIC_RS08360:LIC_RS08365
NC_005823.1	-	2001038	2001990	1	48	LIC_RS08365
NC_005823.1	-	2004236	2005841	1	68	LIC_RS08390
NC_005823.1	-	2005941	2008011	1	160	LIC_RS08395
NC_005823.1	-	2011852	2012128	1	2	LIC_RS08415
NC_005823.1	-	2011897	2013108	2	33	LIC_RS08415:LIC_RS08420
NC_005823.1	-	2012186	2013107	1	48	LIC_RS08420
NC_005823.1	-	2017351	2018631	2	19	LIC_RS08440:LIC_RS08445
NC_005823.1	-	2017600	2017930	1	2	LIC_RS08440
NC_005823.1	-	2017829	2018652	1	222	LIC_RS08445
NC_005823.1	-	2017920	2019504	2	31	LIC_RS08445:LIC_RS08450
NC_005823.1	-	2018623	2019518	1	152	LIC_RS08450
NC_005823.1	-	2019272	2020592	3	1	LIC_RS08450:LIC_RS08455:LIC_RS08460
NC_005823.1	-	2019422	2020117	2	6	LIC_RS08450:LIC_RS08455
NC_005823.1	-	2019539	2020117	1	5	LIC_RS08455
NC_005823.1	-	2019545	2020582	2	15	LIC_RS08455:LIC_RS08460
NC_005823.1	-	2020203	2021719	1	84	LIC_RS08460
NC_005823.1	-	2020572	2022144	2	50	LIC_RS08460:LIC_RS08465
NC_005823.1	-	2021801	2022699	1	18	LIC_RS08465
NC_005823.1	-	2023934	2024574	1	15	LIC_RS08485
NC_005823.1	-	2024129	2025146	2	8	LIC_RS08485:LIC_RS08490
NC_005823.1	-	2024616	2025178	1	28	LIC_RS08490
NC_005823.1	-	2024814	2025831	2	29	LIC_RS08490:LIC_RS08495
NC_005823.1	-	2025165	2025833	1	22	LIC_RS08495
NC_005823.1	-	2027108	2027893	1	4	LIC_RS08505
NC_005823.1	-	2028054	2028688	1	7	LIC_RS08510
NC_005823.1	-	2028977	2030211	1	26	LIC_RS08515
NC_005823.1	-	2029260	2030919	2	17	LIC_RS08515:LIC_RS08520
NC_005823.1	-	2030413	2031913	1	108	LIC_RS08520
NC_005823.1	-	2035497	2036836	1	62	LIC_RS08540
NC_005823.1	-	2035606	2038669	2	72	LIC_RS08540:LIC_RS08545
NC_005823.1	-	2036849	2038697	1	119	LIC_RS08545
NC_005823.1	-	2040206	2040986	1	38	LIC_RS08555
NC_005823.1	-	2040395	2041637	2	65	LIC_RS08555:LIC_RS08560
NC_005823.1	-	2040956	2041738	1	70	LIC_RS08560
NC_005823.1	-	2040964	2041947	2	5	LIC_RS08560:LIC_RS08565
NC_005823.1	-	2041531	2042654	1	36	LIC_RS08565
NC_005823.1	-	2046500	2047561	1	7	LIC_RS08590
NC_005823.1	-	2047136	2048179	2	6	LIC_RS08590:LIC_RS08595
NC_005823.1	-	2047593	2048184	1	15	LIC_RS08595
NC_005823.1	-	2051194	2051875	1	32	LIC_RS20855
NC_005823.1	-	2051470	2052179	2	4	LIC_RS20855:LIC_RS20860
NC_005823.1	-	2051933	2052171	1	1	LIC_RS20860
NC_005823.1	-	2052568	2053596	1	15	LIC_RS08620
NC_005823.1	-	2053615	2055655	1	58	LIC_RS08625
NC_005823.1	-	2062669	2063970	1	22	LIC_RS08655
NC_005823.1	-	2063312	2065183	2	35	LIC_RS08655:LIC_RS08660
NC_005823.1	-	2063940	2065215	1	94	LIC_RS08660
NC_005823.1	-	2066820	2069273	1	240	LIC_RS08675
NC_005823.1	-	2067525	2070804	2	117	LIC_RS08675:LIC_RS08680
NC_005823.1	-	2069267	2071039	1	198	LIC_RS08680
NC_005823.1	-	2069610	2071591	2	35	LIC_RS08680:LIC_RS08685
NC_005823.1	-	2070197	2071910	3	82	LIC_RS08680:LIC_RS08685:LIC_RS08690
NC_005823.1	-	2070919	2072212	4	11	LIC_RS08680:LIC_RS08685:LIC_RS08690:LIC_RS08695
NC_005823.1	-	2071087	2071971	2	206	LIC_RS08685:LIC_RS08690
NC_005823.1	-	2071098	2071592	1	33	LIC_RS08685
NC_005823.1	-	2071186	2072212	3	24	LIC_RS08685:LIC_RS08690:LIC_RS08695
NC_005823.1	-	2071485	2072766	4	2	LIC_RS08685:LIC_RS08690:LIC_RS08695:LIC_RS08705
NC_005823.1	-	2071546	2071979	1	219	LIC_RS08690
NC_005823.1	-	2071548	2072263	2	33	LIC_RS08690:LIC_RS08695
NC_005823.1	-	2071617	2072926	3	2	LIC_RS08690:LIC_RS08695:LIC_RS08705
NC_005823.1	-	2071817	2072266	1	36	LIC_RS08695
NC_005823.1	-	2071830	2072965	2	12	LIC_RS08695:LIC_RS08705
NC_005823.1	-	2072262	2072912	1	18	LIC_RS08705
NC_005823.1	-	2073910	2075905	1	68	LIC_RS08715
NC_005823.1	-	2074236	2077457	2	26	LIC_RS08715:LIC_RS08720
NC_005823.1	-	2075899	2078992	1	262	LIC_RS08720
NC_005823.1	-	2078647	2081592	1	51	LIC_RS23140
NC_005823.1	-	2081895	2083159	1	120	LIC_RS08730
NC_005823.1	-	2082390	2083580	2	6	LIC_RS08730:LIC_RS08735
NC_005823.1	-	2083094	2084709	1	125	LIC_RS08735
NC_005823.1	-	2086500	2088122	1	29	LIC_RS08755
NC_005823.1	-	2087076	2090160	2	24	LIC_RS08755:LIC_RS08760
NC_005823.1	-	2088112	2090974	1	211	LIC_RS08760
NC_005823.1	-	2094055	2095422	1	45	LIC_RS08775
NC_005823.1	-	2094744	2096748	2	96	LIC_RS08775:LIC_RS08780
NC_005823.1	-	2095461	2097102	1	175	LIC_RS08780
NC_005823.1	-	2100251	2100828	1	35	LIC_RS08805
NC_005823.1	-	2102101	2103420	1	83	LIC_RS08815
NC_005823.1	-	2112953	2115706	1	46	LIC_RS08860
NC_005823.1	-	2114693	2116520	2	31	LIC_RS08860:LIC_RS08865
NC_005823.1	-	2115725	2116555	1	9	LIC_RS08865
NC_005823.1	-	2116101	2117119	2	4	LIC_RS08865:LIC_RS08870
NC_005823.1	-	2116608	2118856	1	61	LIC_RS08870
NC_005823.1	-	2118436	2119530	2	7	LIC_RS08870:LIC_RS08875
NC_005823.1	-	2118673	2124684	1	205	LIC_RS08875
NC_005823.1	-	2124487	2124980	2	1	LIC_RS08875:LIC_RS08880
NC_005823.1	-	2124714	2126050	1	42	LIC_RS08880
NC_005823.1	-	2125176	2126934	2	32	LIC_RS08880:LIC_RS08885
NC_005823.1	-	2126082	2127453	1	64	LIC_RS08885
NC_005823.1	-	2126644	2127905	2	17	LIC_RS08885:LIC_RS08890
NC_005823.1	-	2127072	2128087	3	2	LIC_RS08885:LIC_RS08890:LIC_RS08895
NC_005823.1	-	2127471	2127906	1	10	LIC_RS08890
NC_005823.1	-	2127484	2128082	2	4	LIC_RS08890:LIC_RS08895
NC_005823.1	-	2128101	2128428	1	3	LIC_RS08895
NC_005823.1	-	2134896	2137202	1	43	LIC_RS08925
NC_005823.1	-	2139197	2140887	1	78	LIC_RS08940
NC_005823.1	-	2142211	2144073	1	11	LIC_RS08950
NC_005823.1	-	2142774	2144246	2	1	LIC_RS08950:LIC_RS08955
NC_005823.1	-	2144403	2144991	1	3	LIC_RS08955
NC_005823.1	-	2145637	2148318	1	9	LIC_RS08960
NC_005823.1	-	2148013	2149186	2	10	LIC_RS08960:LIC_RS08965
NC_005823.1	-	2148503	2150728	1	116	LIC_RS08965
NC_005823.1	-	2149652	2151277	2	13	LIC_RS08965:LIC_RS08970
NC_005823.1	-	2150236	2151468	3	1	LIC_RS08965:LIC_RS08970:LIC_RS08975
NC_005823.1	-	2150401	2151797	2	30	LIC_RS08970:LIC_RS08975
NC_005823.1	-	2150403	2151380	1	118	LIC_RS08970
NC_005823.1	-	2150464	2152744	4	7	LIC_RS08970:LIC_RS08975:LIC_RS08980:LIC_RS08985
NC_005823.1	-	2151035	2152323	3	7	LIC_RS08970:LIC_RS08975:LIC_RS08980
NC_005823.1	-	2151439	2152342	2	15	LIC_RS08975:LIC_RS08980
NC_005823.1	-	2151442	2152744	3	4	LIC_RS08975:LIC_RS08980:LIC_RS08985
NC_005823.1	-	2151447	2151811	1	5	LIC_RS08975
NC_005823.1	-	2151846	2153186	2	490	LIC_RS08980:LIC_RS08985
NC_005823.1	-	2151847	2152294	1	13	LIC_RS08980
NC_005823.1	-	2152543	2153213	1	74	LIC_RS08985
NC_005823.1	-	2154236	2155545	1	6	LIC_RS22215
NC_005823.1	-	2155430	2157033	1	38	LIC_RS09005
NC_005823.1	-	2155829	2157399	2	19	LIC_RS09005:LIC_RS22585
NC_005823.1	-	2157092	2157400	1	7	LIC_RS22585
NC_005823.1	-	2161706	2162991	1	63	LIC_RS09035
NC_005823.1	-	2166314	2167557	1	54	LIC_RS09055
NC_005823.1	-	2166383	2168823	3	57	LIC_RS09055:LIC_RS09060:LIC_RS23340
NC_005823.1	-	2166734	2168310	2	116	LIC_RS09055:LIC_RS09060
NC_005823.1	-	2167562	2168255	1	43	LIC_RS09060
NC_005823.1	-	2167623	2168826	2	116	LIC_RS09060:LIC_RS23340
NC_005823.1	-	2168104	2169381	3	1	LIC_RS09060:LIC_RS23340:LIC_RS09070
NC_005823.1	-	2168309	2168860	1	112	LIC_RS23340
NC_005823.1	-	2168443	2169722	2	4	LIC_RS23340:LIC_RS09070
NC_005823.1	-	2168544	2169912	1	113	LIC_RS09070
NC_005823.1	-	2169622	2171159	2	24	LIC_RS09070:LIC_RS09075
NC_005823.1	-	2169852	2171611	3	3	LIC_RS09070:LIC_RS09075:LIC_RS09080
NC_005823.1	-	2169910	2172288	4	1	LIC_RS09070:LIC_RS09075:LIC_RS09080:LIC_RS09085
NC_005823.1	-	2169960	2171253	1	81	LIC_RS09075
NC_005823.1	-	2170198	2171916	2	30	LIC_RS09075:LIC_RS09080
NC_005823.1	-	2170422	2172197	3	10	LIC_RS09075:LIC_RS09080:LIC_RS09085
NC_005823.1	-	2171272	2172445	2	30	LIC_RS09080:LIC_RS09085
NC_005823.1	-	2171273	2171916	1	20	LIC_RS09080
NC_005823.1	-	2171936	2174078	2	196	LIC_RS09085:LIC_RS09090
NC_005823.1	-	2171938	2173046	1	79	LIC_RS09085
NC_005823.1	-	2172308	2175163	3	62	LIC_RS09085:LIC_RS09090:LIC_RS09095
NC_005823.1	-	2173055	2174078	1	185	LIC_RS09090
NC_005823.1	-	2173093	2175163	2	215	LIC_RS09090:LIC_RS09095
NC_005823.1	-	2174063	2175248	1	394	LIC_RS09095
NC_005823.1	-	2176371	2177578	1	39	LIC_RS09110
NC_005823.1	-	2178809	2180311	1	33	LIC_RS09120
NC_005823.1	-	2179242	2181972	3	8	LIC_RS09120:LIC_RS09125:LIC_RS09130
NC_005823.1	-	2179377	2181118	2	23	LIC_RS09120:LIC_RS09125
NC_005823.1	-	2180338	2181180	1	46	LIC_RS09125
NC_005823.1	-	2180343	2182289	2	94	LIC_RS09125:LIC_RS09130
NC_005823.1	-	2180556	2182958	3	5	LIC_RS09125:LIC_RS09130:LIC_RS09135
NC_005823.1	-	2181246	2182515	1	166	LIC_RS09130
NC_005823.1	-	2181262	2184493	2	90	LIC_RS09130:LIC_RS09135
NC_005823.1	-	2182473	2184650	1	338	LIC_RS09135
NC_005823.1	-	2184691	2186473	1	44	LIC_RS09140
NC_005823.1	-	2191357	2193750	1	148	LIC_RS09175
NC_005823.1	-	2193132	2194774	2	3	LIC_RS09175:LIC_RS09180
NC_005823.1	-	2193725	2195439	1	89	LIC_RS09180
NC_005823.1	-	2201938	2203292	1	48	LIC_RS09230
NC_005823.1	-	2202471	2204299	2	19	LIC_RS09230:LIC_RS09235
NC_005823.1	-	2203343	2204833	1	49	LIC_RS09235
NC_005823.1	-	2204341	2205458	2	31	LIC_RS09235:LIC_RS09240
NC_005823.1	-	2204859	2206569	1	65	LIC_RS09240
NC_005823.1	-	2205207	2208419	2	145	LIC_RS09240:LIC_RS09245
NC_005823.1	-	2206599	2208805	1	91	LIC_RS09245
NC_005823.1	-	2206959	2209095	2	23	LIC_RS09245:LIC_RS09250
NC_005823.1	-	2207989	2210382	3	16	LIC_RS09245:LIC_RS09250:LIC_RS09255
NC_005823.1	-	2208844	2209077	1	3	LIC_RS09250
NC_005823.1	-	2208847	2209584	2	6	LIC_RS09250:LIC_RS09255
NC_005823.1	-	2209183	2210389	1	24	LIC_RS09255
NC_005823.1	-	2209899	2211040	2	13	LIC_RS09255:LIC_RS09260
NC_005823.1	-	2210393	2211371	1	59	LIC_RS09260
NC_005823.1	-	2212106	2214375	1	73	LIC_RS09275
NC_005823.1	-	2213530	2215493	2	100	LIC_RS09275:LIC_RS09280
NC_005823.1	-	2214130	2215752	3	6	LIC_RS09275:LIC_RS09280:LIC_RS09285
NC_005823.1	-	2214496	2215502	1	151	LIC_RS09280
NC_005823.1	-	2214558	2216136	2	104	LIC_RS09280:LIC_RS09285
NC_005823.1	-	2214925	2216932	3	12	LIC_RS09280:LIC_RS09285:LIC_RS09290
NC_005823.1	-	2214987	2217750	4	1	LIC_RS09280:LIC_RS09285:LIC_RS09290:LIC_RS09295
NC_005823.1	-	2215493	2216144	1	39	LIC_RS09285
NC_005823.1	-	2215531	2217297	2	49	LIC_RS09285:LIC_RS09290
NC_005823.1	-	2216134	2217692	1	402	LIC_RS09290
NC_005823.1	-	2217055	2218512	2	10	LIC_RS09290:LIC_RS09295
NC_005823.1	-	2217549	2219116	1	98	LIC_RS09295
NC_005823.1	-	2217870	2219836	2	39	LIC_RS09295:LIC_RS09300
NC_005823.1	-	2218911	2220490	3	3	LIC_RS09295:LIC_RS09300:LIC_RS09305
NC_005823.1	-	2219031	2221627	5	1	LIC_RS09295:LIC_RS09300:LIC_RS09305:LIC_RS09310:LIC_RS09315
NC_005823.1	-	2219151	2219922	1	19	LIC_RS09300
NC_005823.1	-	2219323	2220520	2	34	LIC_RS09300:LIC_RS09305
NC_005823.1	-	2219329	2221335	4	1	LIC_RS09300:LIC_RS09305:LIC_RS09310:LIC_RS09315
NC_005823.1	-	2219424	2221107	3	12	LIC_RS09300:LIC_RS09305:LIC_RS09310
NC_005823.1	-	2219977	2220497	1	18	LIC_RS09305
NC_005823.1	-	2219999	2221187	2	39	LIC_RS09305:LIC_RS09310
NC_005823.1	-	2220055	2221758	3	5	LIC_RS09305:LIC_RS09310:LIC_RS09315
NC_005823.1	-	2220537	2222182	2	94	LIC_RS09310:LIC_RS09315
NC_005823.1	-	2220538	2221185	1	15	LIC_RS09310
NC_005823.1	-	2221331	2222774	1	61	LIC_RS09315
NC_005823.1	-	2226112	2228933	1	208	LIC_RS09340
NC_005823.1	-	2229337	2230942	1	158	LIC_RS09355
NC_005823.1	-	2231496	2232816	1	108	LIC_RS09365
NC_005823.1	-	2231721	2233797	2	66	LIC_RS09365:LIC_RS09370
NC_005823.1	-	2232832	2234217	1	181	LIC_RS09370
NC_005823.1	-	2233603	2235689	3	2	LIC_RS09370:LIC_RS09375:LIC_RS09380
NC_005823.1	-	2233971	2234998	1	78	LIC_RS09375
NC_005823.1	-	2233971	2235864	2	138	LIC_RS09375:LIC_RS09380
NC_005823.1	-	2234246	2236424	3	2	LIC_RS09375:LIC_RS09380:LIC_RS09385
NC_005823.1	-	2235022	2235865	1	130	LIC_RS09380
NC_005823.1	-	2235335	2237112	2	13	LIC_RS09380:LIC_RS09385
NC_005823.1	-	2235881	2237280	1	89	LIC_RS09385
NC_005823.1	-	2236828	2238100	2	24	LIC_RS09385:LIC_RS09390
NC_005823.1	-	2237304	2238068	1	11	LIC_RS09390
NC_005823.1	-	2240150	2242094	1	161	LIC_RS09410
NC_005823.1	-	2244240	2246605	1	254	LIC_RS09435
NC_005823.1	-	2249343	2251170	1	37	LIC_RS09455
NC_005823.1	-	2255249	2256310	1	74	LIC_RS09485
NC_005823.1	-	2255350	2257538	2	38	LIC_RS09485:LIC_RS09490
NC_005823.1	-	2256499	2257595	1	35	LIC_RS09490
NC_005823.1	-	2256862	2258651	2	14	LIC_RS09490:LIC_RS09495
NC_005823.1	-	2257591	2259088	1	42	LIC_RS09495
NC_005823.1	-	2258162	2259996	2	27	LIC_RS09495:LIC_RS09500
NC_005823.1	-	2259145	2260184	1	74	LIC_RS09500
NC_005823.1	-	2259646	2260756	2	28	LIC_RS09500:LIC_RS09505
NC_005823.1	-	2260203	2261221	1	6	LIC_RS09505
NC_005823.1	-	2260911	2262427	2	16	LIC_RS09505:LIC_RS09510
NC_005823.1	-	2261350	2262471	1	57	LIC_RS09510
NC_005823.1	-	2261389	2263772	2	9	LIC_RS09510:LIC_RS09515
NC_005823.1	-	2262448	2264268	3	1	LIC_RS09510:LIC_RS09515:LIC_RS09520
NC_005823.1	-	2262449	2263992	1	103	LIC_RS09515
NC_005823.1	-	2262502	2264361	2	19	LIC_RS09515:LIC_RS09520
NC_005823.1	-	2262634	2265311	3	27	LIC_RS09515:LIC_RS09520:LIC_RS09525
NC_005823.1	-	2264027	2265290	2	36	LIC_RS09520:LIC_RS09525
NC_005823.1	-	2264033	2264352	1	4	LIC_RS09520
NC_005823.1	-	2264360	2265856	1	109	LIC_RS09525
NC_005823.1	-	2266249	2267686	1	103	LIC_RS09535
NC_005823.1	-	2269537	2270563	1	63	LIC_RS09550
NC_005823.1	-	2270113	2271079	2	2	LIC_RS09550:LIC_RS09555
NC_005823.1	-	2270381	2271849	1	55	LIC_RS09555
NC_005823.1	-	2274789	2276738	2	21	LIC_RS09575:LIC_RS09580
NC_005823.1	-	2274811	2275822	1	30	LIC_RS09575
NC_005823.1	-	2275943	2276921	1	26	LIC_RS09580
NC_005823.1	-	2276152	2277214	2	1	LIC_RS09580:LIC_RS09585
NC_005823.1	-	2276791	2278022	1	110	LIC_RS09585
NC_005823.1	-	2277578	2278379	2	15	LIC_RS09585:LIC_RS09590
NC_005823.1	-	2277690	2280092	4	1	LIC_RS09585:LIC_RS09590:LIC_RS09595:LIC_RS09600
NC_005823.1	-	2277796	2278859	1	39	LIC_RS09590
NC_005823.1	-	2278292	2279473	2	24	LIC_RS09590:LIC_RS09595
NC_005823.1	-	2278351	2280782	3	8	LIC_RS09590:LIC_RS09595:LIC_RS09600
NC_005823.1	-	2278900	2279475	1	14	LIC_RS09595
NC_005823.1	-	2278901	2280782	2	22	LIC_RS09595:LIC_RS09600
NC_005823.1	-	2279552	2280787	1	47	LIC_RS09600
NC_005823.1	-	2283834	2285646	1	21	LIC_RS09620
NC_005823.1	-	2285837	2288647	2	1	LIC_RS09625:LIC_RS09630
NC_005823.1	-	2286104	2287526	1	2052	LIC_RS09625
NC_005823.1	-	2287411	2288805	1	5601	LIC_RS09630
NC_005823.1	-	2288761	2289666	1	20	LIC_RS09640
NC_005823.1	-	2288778	2290286	2	18	LIC_RS09640:LIC_RS09645
NC_005823.1	-	2289341	2291563	3	4	LIC_RS09640:LIC_RS09645:LIC_RS09650
NC_005823.1	-	2289702	2290211	1	4	LIC_RS09645
NC_005823.1	-	2289769	2291588	2	3	LIC_RS09645:LIC_RS09650
NC_005823.1	-	2290024	2291899	3	2	LIC_RS09645:LIC_RS09650:LIC_RS09655
NC_005823.1	-	2290200	2291978	2	78	LIC_RS09650:LIC_RS09655
NC_005823.1	-	2290217	2291679	1	34	LIC_RS09650
NC_005823.1	-	2291705	2291910	1	5	LIC_RS09655
NC_005823.1	-	2292059	2293556	1	28	LIC_RS09660
NC_005823.1	-	2293047	2293790	2	6	LIC_RS09660:LIC_RS09665
NC_005823.1	-	2293663	2294805	1	20	LIC_RS09665
NC_005823.1	-	2299184	2300782	1	63	LIC_RS09700
NC_005823.1	-	2299815	2302025	2	28	LIC_RS09700:LIC_RS09705
NC_005823.1	-	2300800	2302589	1	47	LIC_RS09705
NC_005823.1	-	2311096	2312127	1	10	LIC_RS23145
NC_005823.1	-	2311833	2313149	1	167	LIC_RS09760
NC_005823.1	-	2312071	2314292	2	40	LIC_RS09760:LIC_RS09765
NC_005823.1	-	2313170	2314160	1	54	LIC_RS09765
NC_005823.1	-	2314178	2315995	2	48	LIC_RS09780:LIC_RS09785
NC_005823.1	-	2314289	2315337	1	29	LIC_RS09780
NC_005823.1	-	2314422	2316871	3	6	LIC_RS09780:LIC_RS09785:LIC_RS09790
NC_005823.1	-	2315375	2316060	1	21	LIC_RS09785
NC_005823.1	-	2315441	2317567	2	103	LIC_RS09785:LIC_RS09790
NC_005823.1	-	2316185	2317721	1	158	LIC_RS09790
NC_005823.1	-	2319953	2321414	1	42	LIC_RS09805
NC_005823.1	-	2326092	2328404	1	15	LIC_RS09825
NC_005823.1	-	2328045	2329209	2	3	LIC_RS09825:LIC_RS09830
NC_005823.1	-	2328287	2331665	3	1	LIC_RS09830:LIC_RS09835:LIC_RS09840
NC_005823.1	-	2328290	2329666	1	73	LIC_RS09830
NC_005823.1	-	2329142	2330440	2	30	LIC_RS09830:LIC_RS09835
NC_005823.1	-	2329658	2331149	1	24	LIC_RS09835
NC_005823.1	-	2330057	2332502	2	51	LIC_RS09835:LIC_RS09840
NC_005823.1	-	2331105	2332792	3	1	LIC_RS09835:LIC_RS09840:LIC_RS22220
NC_005823.1	-	2331150	2332670	1	144	LIC_RS09840
NC_005823.1	-	2331216	2333402	2	90	LIC_RS09840:LIC_RS22220
NC_005823.1	-	2332676	2333450	1	98	LIC_RS22220
NC_005823.1	-	2332926	2334234	2	9	LIC_RS22220:LIC_RS22225
NC_005823.1	-	2333473	2334236	1	14	LIC_RS22225
NC_005823.1	-	2340392	2342580	2	3	LIC_RS09880:LIC_RS09885
NC_005823.1	-	2340476	2340766	1	1	LIC_RS09880
NC_005823.1	-	2340667	2344551	1	73	LIC_RS09885
NC_005823.1	-	2344573	2348144	1	167	LIC_RS09890
NC_005823.1	-	2347706	2348860	2	4	LIC_RS09890:LIC_RS09895
NC_005823.1	-	2348189	2348860	1	8	LIC_RS09895
NC_005823.1	-	2348260	2349445	2	6	LIC_RS09895:LIC_RS09900
NC_005823.1	-	2348942	2349791	1	8	LIC_RS09900
NC_005823.1	-	2349285	2350963	2	10	LIC_RS09900:LIC_RS09905
NC_005823.1	-	2349890	2351447	1	17	LIC_RS09905
NC_005823.1	-	2350178	2351819	2	8	LIC_RS09905:LIC_RS09910
NC_005823.1	-	2351359	2351820	1	25	LIC_RS09910
NC_005823.1	-	2351418	2353883	3	13	LIC_RS09910:LIC_RS09915:LIC_RS09920
NC_005823.1	-	2351462	2352379	2	20	LIC_RS09910:LIC_RS09915
NC_005823.1	-	2351841	2352386	1	23	LIC_RS09915
NC_005823.1	-	2351869	2354487	2	117	LIC_RS09915:LIC_RS09920
NC_005823.1	-	2352369	2355228	1	494	LIC_RS09920
NC_005823.1	-	2353210	2355921	2	31	LIC_RS09920:LIC_RS09925
NC_005823.1	-	2354809	2356575	3	4	LIC_RS09920:LIC_RS09925:LIC_RS09930
NC_005823.1	-	2355119	2355924	1	135	LIC_RS09925
NC_005823.1	-	2355123	2356654	2	116	LIC_RS09925:LIC_RS09930
NC_005823.1	-	2355988	2356580	1	55	LIC_RS09930
NC_005823.1	-	2356596	2357335	2	4	LIC_RS09930:LIC_RS09935
NC_005823.1	-	2356663	2357358	1	50	LIC_RS09935
NC_005823.1	-	2356708	2358396	3	6	LIC_RS09935:LIC_RS09940:LIC_RS09945
NC_005823.1	-	2356722	2357919	2	17	LIC_RS09935:LIC_RS09940
NC_005823.1	-	2357446	2358862	2	55	LIC_RS09940:LIC_RS09945
NC_005823.1	-	2357466	2357919	1	35	LIC_RS09940
NC_005823.1	-	2357603	2359935	4	3	LIC_RS09940:LIC_RS09945:LIC_RS09950:LIC_RS09955
NC_005823.1	-	2357639	2359319	3	1	LIC_RS09940:LIC_RS09945:LIC_RS09950
NC_005823.1	-	2357968	2359935	3	24	LIC_RS09945:LIC_RS09950:LIC_RS09955
NC_005823.1	-	2357969	2358815	1	46	LIC_RS09945
NC_005823.1	-	2357971	2359324	2	17	LIC_RS09945:LIC_RS09950
NC_005823.1	-	2358710	2361268	5	4	LIC_RS09945:LIC_RS09950:LIC_RS09955:LIC_RS09960:LIC_RS09970
NC_005823.1	-	2358852	2360434	4	2	LIC_RS09945:LIC_RS09950:LIC_RS09955:LIC_RS09960
NC_005823.1	-	2358945	2359331	1	136	LIC_RS09950
NC_005823.1	-	2358962	2359935	2	697	LIC_RS09950:LIC_RS09955
NC_005823.1	-	2358966	2360645	3	131	LIC_RS09950:LIC_RS09955:LIC_RS09960
NC_005823.1	-	2358996	2362190	4	30	LIC_RS09950:LIC_RS09955:LIC_RS09960:LIC_RS09970
NC_005823.1	-	2359321	2359935	1	106	LIC_RS09955
NC_005823.1	-	2359345	2360648	2	71	LIC_RS09955:LIC_RS09960
NC_005823.1	-	2359423	2361305	3	16	LIC_RS09955:LIC_RS09960:LIC_RS09970
NC_005823.1	-	2359930	2360698	1	71	LIC_RS09960
NC_005823.1	-	2360025	2362182	2	37	LIC_RS09960:LIC_RS09970
NC_005823.1	-	2360398	2362576	1	197	LIC_RS09970
NC_005823.1	-	2378597	2380876	2	33	LIC_RS10080:LIC_RS10085
NC_005823.1	-	2378631	2379950	1	21	LIC_RS10080
NC_005823.1	-	2379727	2381689	3	1	LIC_RS10080:LIC_RS10085:LIC_RS10090
NC_005823.1	-	2379762	2381004	1	89	LIC_RS10085
NC_005823.1	-	2380355	2381979	2	80	LIC_RS10085:LIC_RS10090
NC_005823.1	-	2380601	2382900	3	5	LIC_RS10085:LIC_RS10090:LIC_RS10095
NC_005823.1	-	2381037	2382213	1	726	LIC_RS10090
NC_005823.1	-	2381039	2384401	2	669	LIC_RS10090:LIC_RS10095
NC_005823.1	-	2381192	2384732	3	4	LIC_RS10090:LIC_RS10095:LIC_RS10100
NC_005823.1	-	2382207	2384402	1	501	LIC_RS10095
NC_005823.1	-	2382217	2384762	2	414	LIC_RS10095:LIC_RS10100
NC_005823.1	-	2383463	2385585	3	63	LIC_RS10095:LIC_RS10100:LIC_RS10105
NC_005823.1	-	2384382	2384768	1	209	LIC_RS10100
NC_005823.1	-	2384396	2385585	2	80	LIC_RS10100:LIC_RS10105
NC_005823.1	-	2384720	2385926	1	189	LIC_RS10105
NC_005823.1	-	2388486	2390022	1	158	LIC_RS10125
NC_005823.1	-	2389429	2390637	2	2	LIC_RS10125:LIC_RS10130
NC_005823.1	-	2390206	2390585	1	18	LIC_RS10130
NC_005823.1	-	2390234	2391137	2	56	LIC_RS10130:LIC_RS10135
NC_005823.1	-	2390396	2391759	1	826	LIC_RS10135
NC_005823.1	-	2393296	2394648	1	68	LIC_RS10145
NC_005823.1	-	2393870	2396350	3	3	LIC_RS10145:LIC_RS10150:LIC_RS10155
NC_005823.1	-	2393896	2395408	2	10	LIC_RS10145:LIC_RS10150
NC_005823.1	-	2394537	2395431	1	49	LIC_RS10150
NC_005823.1	-	2394598	2396350	2	25	LIC_RS10150:LIC_RS10155
